Order #,Purchase Date,Day,Marketplace Seller,Seller_Raw,Attribute Set,Name,SKU,Qty Ordered,Item Price,Row Total,Discount Amount,Value After Discounts,Coupon Code,Customer Region,Payment Method
2006396526,2026-09-24 08:54:16,Sep 24,MP,attallah,Cookers,بوتاجاز غاز فريش جامبو ستانلس، 5 شعلة، 60×90 سم، 500016271 - فضى,MPAER500016271ATT,1.0,12100.0,12100.0,0.0,12100.0,,الشرقية,El-Ahly Installments
2006396556,2026-09-24 08:52:05,Sep 24,MP,molanafortraining,Drinkware,SMEG كوب سفر معزول سعة 440 مل من الفولاذ المقاوم للصدأ - أسود,RAN-SJ6K59W,1.0,599.0,599.0,0.0,599.0,,القاهرة,Cash On Delivery
2006396553,2026-09-24 08:50:51,Sep 24,raneen,raneen,Cookware,طقم صواني فرن زجاج حرارى بورجام، قطعتين - شفاف,HO1102093CLR,1.0,349.0,349.0,17.45,331.55,KCH200,القاهرة,Cash On Delivery
2006396553,2026-09-24 08:50:51,Sep 24,MP,tibatrading,Cookware,مجموعة قوالب صينية كيك تفلون بطلاء غير لاصق من كيارا إنتربرايز، 3 قطع، بأشكال قلب ومربع ودائرة مع قاعدة قابلة للفصل وسهلة الغسل ومناسبة للفرن، لون أسود,RAN-GN6TAZ2,1.0,218.0,218.0,10.9,207.1,KCH200,القاهرة,Cash On Delivery
2006396538,2026-09-24 08:39:51,Sep 24,raneen,raneen,Electronics Audio,راديو محمول اف ام ليوتيك، يعمل بالحجاره و الكهرباء، 20×8×12 سم، LT-2009 - بني,EL1093376BR1,1.0,599.0,599.0,0.0,599.0,,الأسكندرية,valU
2006396535,2026-09-24 08:39:00,Sep 24,raneen,raneen,Dinnerware,طقم عشاء اركوبال جراند، 24 قطعة - متعدد الالوان,HO1140980WI2,1.0,678.0,678.0,0.0,678.0,,القاهرة,Cash On Delivery
2006396529,2026-09-24 08:35:30,Sep 24,MP,alaasasmarketplace,Shoes,شبشب للرجال - متعدد الالوان,d3Vd-43,1.0,133.44,133.44,0.0,133.44,,الجيزة,Cash On Delivery
2006396523,2026-09-24 08:25:52,Sep 24,MP,ocean,Sandwich Waffle Makers,ماكينة صنع بيتزا سوكانى، 1000 وات، SK-08013 - احمر,2758-ocean,1.0,1032.0,1032.0,0.0,1032.0,,القليوبية,Cash On Delivery
2006396520,2026-09-24 08:08:53,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,باسكت قمامة بلاستيك بغطاء تاتش حجازي، 7 لتر- ابيض بيج,HO1147789WIT,1.0,135.0,135.0,6.75,128.25,Kch200,أسوان,Cash On Delivery
2006396520,2026-09-24 08:08:53,Sep 24,raneen,raneen,Shoes,شبشب فليب فلوب جلد للرجال اس واي ار,SH1132269BR5,1.0,199.0,199.0,0.0,199.0,Kch200,أسوان,Cash On Delivery
2006396520,2026-09-24 08:08:53,Sep 24,raneen,raneen,Shoes,شبشب فليب فلوب جلد طبيعي للرجال، EU 44 - بني,SH1156903B14,1.0,165.0,165.0,0.0,165.0,Kch200,أسوان,Cash On Delivery
2006396520,2026-09-24 08:08:53,Sep 24,raneen,raneen,Shoes,شبشب فليب فلوب جلد للرجال، EU 44 - بني,SH1155566BR4,1.0,185.0,185.0,0.0,185.0,Kch200,أسوان,Cash On Delivery
2006396520,2026-09-24 08:08:53,Sep 24,raneen,raneen,Shoes,حذاء سهل الارتداء شبك×جلد للرجال، 45 EU - رمادي,SH1149093GY5,1.0,225.0,225.0,0.0,225.0,Kch200,أسوان,Cash On Delivery
2006396517,2026-09-24 08:01:11,Sep 24,MP,edgelighting,Lighting Hanging,نجفة سقف، 6 لمبة، 25×70 سم - ذهبى,AMc555GLD,2.0,999.0,1998.0,0.0,1998.0,,القاهرة,Cash On Delivery
2006396511,2026-09-24 07:59:32,Sep 24,raneen,raneen,Table Lighting,اباجورة مكتب معدن ببطارية، مقاس 15 سم - ذهبي,HO1104495GLD,1.0,249.0,249.0,0.0,249.0,,القاهرة,Cash On Delivery
2006396511,2026-09-24 07:59:32,Sep 24,MP,bes,Lighting Hanging,ابجورة حائط معدنية مطلية بطبقة تحميها من الصدأ و التآكل، 16×16×22 سم - اسود ذهبي,H-BES-23008,1.0,329.0,329.0,0.0,329.0,,القاهرة,Cash On Delivery
2006396511,2026-09-24 07:59:32,Sep 24,MP,signlighting,Table Lighting,اباجورة معدن، لمبة ،30×20 سم - اسود,SIG.LI.14-2B,1.0,359.0,359.0,0.0,359.0,,القاهرة,Cash On Delivery
2006396508,2026-09-24 07:52:58,Sep 24,raneen,raneen,Shoes,حذاء رياضي جلد للاولاد ديسيرت,SH1142286BG3,1.0,235.0,235.0,0.0,235.0,,الشرقية,Cash On Delivery
2006396496,2026-09-24 07:43:58,Sep 24,MP,caesar,Tops and T-shirts,هودي قطن للأولاد من CAESAR بجيوب أمامية - برغندي,23095-burgundy-10,1.0,204.0,204.0,0.0,204.0,,الشرقية,Cash On Delivery
2006396493,2026-09-24 07:43:52,Sep 24,raneen,raneen,Baking Tools,طقم اشكال بسكويت ستانلس ستيل روكى، 4 قطع، 8 سم - فضى,HO1048652SLV,1.0,46.0,46.0,2.3,43.7,KCH200,الجيزة,Credit/Debit Card
2006396493,2026-09-24 07:43:52,Sep 24,raneen,raneen,Cookware,حلة زجاج حراري بيركس، بالغطاء، 4.90 لتر - شفاف,HO1035035CLR,1.0,1099.0,1099.0,54.95,1044.05,KCH200,الجيزة,Credit/Debit Card
2006396493,2026-09-24 07:43:52,Sep 24,raneen,raneen,Baking Tools,طقم اشكال بسكويت ستانلس ستيل روكى، 4 قطع، 10 سم - فضى,HO1048653SLV,1.0,48.0,48.0,2.4,45.6,KCH200,الجيزة,Credit/Debit Card
2006396493,2026-09-24 07:43:52,Sep 24,raneen,raneen,Baking Tools,طقم اشكال بسكويت ستانلس ستيل روكى، 4 قطع، 5 سم - فضى,HO1048651SLV,1.0,50.0,50.0,2.5,47.5,KCH200,الجيزة,Credit/Debit Card
2006396493,2026-09-24 07:43:52,Sep 24,raneen,raneen,Drinkware,طقم كاسات زجاج توليب فاملي، 42 قطعة - شفاف ذهبي,HO1122505CL1,1.0,1240.0,1240.0,62.0,1178.0,KCH200,الجيزة,Credit/Debit Card
2006396487,2026-09-24 07:38:46,Sep 24,MP,snooze,Towels,فوطة وجه سنوز ، 100×50 سم ، قطن - متعدد الالوان,6222057315959,7.0,220.0,1540.0,0.0,1540.0,,الأسكندرية,Cash On Delivery
2006396487,2026-09-24 07:38:46,Sep 24,raneen,raneen,Grinders,مطحنة سوكانى، 500 وات سرعتان، SK-156 - فضى,EL1109103BNS,1.0,1679.0,1679.0,0.0,1679.0,,الأسكندرية,Cash On Delivery
2006396487,2026-09-24 07:38:46,Sep 24,MP,attallah,Mixers &amp; Blenders,هاند بلندر سوكاني، 1200 وات، Sk-758 - اسود فضي,B0BL1FV15VBLS,1.0,1280.0,1280.0,0.0,1280.0,,الأسكندرية,Cash On Delivery
2006396487,2026-09-24 07:38:46,Sep 24,raneen,raneen,Vacuum Cleaners,مكنسة كهربائية توربين بلس تاتش الزنوكى، 2600 وات، بالاضافي اللي كبة زجاج، 1 لتر، 700 وات - اسود فضي,EL1139317BNS,1.0,5799.0,5799.0,0.0,5799.0,,الأسكندرية,Cash On Delivery
2006396487,2026-09-24 07:38:46,Sep 24,MP,rofstore,Washers &amp; Dryer,غسالة ملابس توشيبا فول اوتوماتيك، 9 كجم، 1400 لفة، موتور انفرتر، شاشة ديجيتال، واي فاي، بخار، TW-BK100GF4EG-MK - رمادي غامق,TWBK100GF4EG-ROF,1.0,21200.0,21200.0,0.0,21200.0,,الأسكندرية,Cash On Delivery
2006396487,2026-09-24 07:38:46,Sep 24,MP,coktailstore,Washers &amp; Dryer,غسالة صغيرة قابلة للطي من تيك زون - غسالة محمولة مدمجة لملابس الأطفال والملابس الداخلية - قابلة للطي، مريحة للسفر مع لمسة تحكم للاستخدام في ال,RAN-X39KQJH,1.0,699.0,699.0,0.0,699.0,,الأسكندرية,Cash On Delivery
2006396484,2026-09-24 07:35:40,Sep 24,raneen,raneen,Carpets,سجادة صلاه قطيفه، ظهر دوتس، 40×75 سم، 290 جرام تقريبا - متعدد الالوان,TX1130193MY5,1.0,49.0,49.0,0.0,49.0,,الجيزة,Cash On Delivery
2006396484,2026-09-24 07:35:40,Sep 24,raneen,raneen,Carpets,سجادة صلاه قطيفه، ظهر دوتس، 40×75 سم، 290 جرام تقريبا - ازرق بيج,TX1130193MY2,1.0,49.0,49.0,0.0,49.0,,الجيزة,Cash On Delivery
2006396481,2026-09-24 07:34:47,Sep 24,MP,gallerydoaa,Home Decor,مجموعة ديكور حائط خشبي مقطوع بالليزر للمطبخ من 9 قطع خشب مصمم وودن فاكتروي,RAN-EXNUV5X,1.0,359.0,359.0,0.0,359.0,,القاهرة,Cash On Delivery
2006396481,2026-09-24 07:34:47,Sep 24,MP,molanafortraining,Kettles,غلاية كهربائية بالجسم الخارجي عازل للحرارة من الفولاذ المقاوم للصدأ والقاعدة المضادة للصدأ بسعة 1.8 لتر وقوة 1500 واط (أسود),RAN-8KX5KG2,1.0,699.0,699.0,0.0,699.0,,القاهرة,Cash On Delivery
2006396481,2026-09-24 07:34:47,Sep 24,MP,lightcart,Curtain,ستارة أسفل حوض المطبخ بنقشة هندسية – كحلي,RAN-PKE9W37,1.0,159.0,159.0,0.0,159.0,,القاهرة,Cash On Delivery
4000169045,2026-09-24 07:33:05,Sep 24,MP,grandmakaa,Water Filters,Tank Pro 6-Stage Water Filter Replacement Kit - Effective Purification,RAN-BUDF6VS,1.0,795.0,795.0,0.0,795.0,,القاهرة,Credit/Debit Card
4000169045,2026-09-24 07:33:05,Sep 24,MP,molanafortraining,Cookware,Generic Stainless Steel Kettle with Wooden Handle - 2.5L Capacity,RAN-M5QVR93,1.0,891.0,891.0,0.0,891.0,,القاهرة,Credit/Debit Card
2006396475,2026-09-24 07:23:41,Sep 24,MP,abdelaziz,Shaving &amp; Grooming,ماكينة تنعيم اللحية فى جى ار متعددة الاستخدام للرجال، 600 مللي أمبير، V-322 - أزرق,V-322,1.0,599.0,599.0,0.0,599.0,,القاهرة,valU
2006396469,2026-09-24 07:17:16,Sep 24,raneen,raneen,Bedding,طقم لحاف أطفال مايكروفايبر، 4 قطع، 240×180 سم، 5000 جرام - متعدد الالوان,TX1139798MC8,1.0,1699.0,1699.0,84.95,1614.05,TEX200,الجيزة,Cash On Delivery
2006396466,2026-09-24 07:17:07,Sep 24,MP,radiotalaat,Electronics Audio,راديو جولون، كهربائى، 4 موجات، كلاسيكى، 606 - اسود,RT4839BLK,1.0,340.0,340.0,0.0,340.0,,الأسكندرية,valU
2006396466,2026-09-24 07:17:07,Sep 24,MP,norlight,Watches &amp; Alarms,ساعة حائط TEKCOOL 12&quot; صامتة بمحرك كوارتز، تصميم ديكوري عصري، بطارية، سهلة القراءة للمنزل/المطبخ/المكتب/المدرسة - تنسيق أنالوج، بلاستي,RAN-ZRCHUWY,1.0,499.0,499.0,0.0,499.0,,الأسكندرية,valU
2006396463,2026-09-24 07:16:04,Sep 24,raneen,raneen,Vacuum Cleaners,مكنسة كينوود، 2200 وات، 3.5 لتر، 2 فلتر تنقية، VBP80.000GB - اسود رمادي,EL1107007BNG,1.0,6499.0,6499.0,324.95,6174.05,LA400,القاهرة,Aman
2006396460,2026-09-24 07:14:06,Sep 24,raneen,raneen,Shoe Rack,جزامة خشب أم دي أف، 2 دلفة، 3 رف جانبي، 2 رف سفلي، 90×32×90 سم - بني بيج,HO1147594BNB,1.0,2299.0,2299.0,0.0,2299.0,,الجيزة,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Kitchen Accessories,مريلة مطبخ وتر بروف، 2 جيب، 70×74 سم - فوشيا,HO1095163FC1,2.0,71.0,142.0,7.1,134.9,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Drinkware,زجاجه مياه رياضية بلاستيك تانك، 800 مل - احمر,HO1147793RED,1.0,90.0,90.0,4.5,85.5,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Drinkware,زجاجه مياه رياضية بلاستيك تانك، 800 مل - ازرق,HO1147791BLU,1.0,90.0,90.0,4.5,85.5,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,فرشاة تنظيف بالجاروف بلاستيك بيد ستانلس ستيل رينامورا، 100 سم - ابيض اصفر,HO1104648WNY,1.0,222.0,222.0,11.1,210.9,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,فرشاة تنظيف بالجاروف بلاستيك بيد ستانلس ستيل رينامورا، 100 سم - ابيض بينك,HO1104648WNP,1.0,222.0,222.0,11.1,210.9,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Bowl,طقم بولات عجن ستانلس ستيل مستديره فالمر، 3 قطع - فضي,HO1106359SLV,1.0,490.0,490.0,24.5,465.5,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Cookware,طقم قلاية بيد بكالايت تيفال تيمبو، قطعتين - احمر,HO1065923RD1,1.0,999.0,999.0,49.95,949.05,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Serveware,طقم صواني ميلامين الشريف، 3 قطع - متعدد الالوان,HO1147769MC1,1.0,249.0,249.0,12.45,236.55,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Cookware,طقم صينيه بسبوسه الومنيوم عبود، قطعتين - فضي,HO1147807SLV,2.0,200.0,400.0,20.0,380.0,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Cookware,طاجن الومنيوم مستطيل ماجستيك شيف كوك، 35 سم - فضي,HO1116135SLV,1.0,200.0,200.0,10.0,190.0,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,raneen,raneen,Drinkware,ترمس حراري ستانلس ستيل بالشاليموه، 450 مل - برتقالي,HO1126617OR1,1.0,180.0,180.0,9.0,171.0,KCH200,الغربية,Cash On Delivery
2006396457,2026-09-24 07:08:47,Sep 24,MP,ocean,Tanks,كولمن ايس تانك سعة 2.5 لتر، لون ارجواني,RAN-D9F2FGK,1.0,239.0,239.0,11.95,227.05,KCH200,الغربية,Cash On Delivery
2006396454,2026-09-24 07:03:30,Sep 24,MP,cluclight,Table Lighting,اباجورة علي شكل ماسة - ذهبي,RAN-HBDZYZB,1.0,229.0,229.0,22.9,206.1,LIT200,القاهرة,Cash On Delivery
2006396454,2026-09-24 07:03:30,Sep 24,MP,lightsquare,Lighting Hanging,لمبة علوية عصرية بتصميم الكرة الأرضية، تشطيب نحاسي، غطاء زجاج أبيض، مصباح سقف معلق قابل للتعديل، مع لمبة مجانية,RAN-X9HT7BP,2.0,239.0,478.0,47.8,430.2,LIT200,القاهرة,Cash On Delivery
2006396445,2026-09-24 06:57:23,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,باسكت قمامة بلاستيك بغطاء تاتش حجازي، 7 لتر- ابيض بيج,HO1147789WIT,3.0,135.0,405.0,0.0,405.0,,الجيزة,Cash On Delivery
2006396445,2026-09-24 06:57:23,Sep 24,raneen,raneen,Cookware,حلة زجاج حراري بالغطاء، 1.8 لتر - شفاف,HO1146475CLR,1.0,129.0,129.0,0.0,129.0,,الجيزة,Cash On Delivery
2006396442,2026-09-24 06:52:37,Sep 24,raneen,raneen,Storage,طقم علب تخزين بقوليات بلاستيك حجازي بلاست، 5 قطع، 1.9 لتر، بالاضافة الي 5 قطع معيار، 180 مل - بينك تركواز,HO1107557MC1,1.0,100.0,100.0,0.0,100.0,,القاهرة,Cash On Delivery
2006396430,2026-09-24 06:40:10,Sep 24,MP,snooze,Pillows,غطاء وسادة طويل قماش قطني مخلوط سنوز، 40×120 سم، قطعة واحدة - تصميم كلاسيك,6222057316611,1.0,123.0,123.0,6.15,116.85,TEX200,الأسكندرية,Aman
2006396430,2026-09-24 06:40:10,Sep 24,MP,snooze,Pillows,طقم أغطية وسائد قماش قطني مخلوط سنوز، 50×70 سم، قطعتين - تصميم كلاسيك,6222057316604,1.0,167.0,167.0,8.35,158.65,TEX200,الأسكندرية,Aman
2006396430,2026-09-24 06:40:10,Sep 24,raneen,raneen,Pillows,كيس مخدة نايس هوم، 120×50 سم,TX1042176LKH,2.0,89.0,178.0,8.9,169.1,TEX200,الأسكندرية,Aman
2006396430,2026-09-24 06:40:10,Sep 24,raneen,raneen,Bowl,طقم مج شوربة زجاج سيتي جلاس، قطعتين، 400 مل - شفاف,HO1126433CLR,1.0,80.0,80.0,0.0,80.0,TEX200,الأسكندرية,Aman
2006396430,2026-09-24 06:40:10,Sep 24,MP,yarlin,Pillows,طقم كيس خدادية، قطن مخلوط، 70x50 سم، قطعتين - متعدد الالوان,Yar-92,1.0,180.0,180.0,9.0,171.0,TEX200,الأسكندرية,Aman
2006396430,2026-09-24 06:40:10,Sep 24,MP,snooze,Bedding,دفايه بأستيك فرو سنوز، 100×195+30 سم، قطعة واحدة,MP-6223015814125,1.0,637.0,637.0,31.85,605.15,TEX200,الأسكندرية,Aman
2006396424,2026-09-24 06:34:34,Sep 24,raneen,raneen,Storage,علبة تخزين بلاستيك بالأضافة الى مج الهدى، قطعتين - شفاف موف,HO1137687CL1,1.0,115.0,115.0,5.75,109.25,kch200,المنيا,Cash On Delivery
2006396424,2026-09-24 06:34:34,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,جردل مسح 2 عين بالغطاء بلاستيك سمارت حجازي بلاست، مزود بماسحة باركية، 2 غيار، 22×19×37 سم - بيج رمادي,HO1114685BG1,2.0,200.0,400.0,20.0,380.0,kch200,المنيا,Cash On Delivery
2006396421,2026-09-24 06:30:40,Sep 24,raneen,raneen,Shoes,شبشب سلايد جلد للرجال، EU 44 - اسود,SH1155584BK4,1.0,185.0,185.0,0.0,185.0,,الجيزة,Cash On Delivery
2006396421,2026-09-24 06:30:40,Sep 24,raneen,raneen,Shoes,شبشب كلوج بلاستيك للرجال كارلوس,SH1155870BK5,1.0,99.0,99.0,0.0,99.0,,الجيزة,Cash On Delivery
2006396418,2026-09-24 06:25:55,Sep 24,raneen,raneen,Sofa,كنبة ركنة حرف L خشب موسكي تنجيد قطيفة، قطعتين، 3 مستويات، كنبة، شازلونج، سرير، 265×85×170×85 سم - كحلي,HO1117863NVY,1.0,9499.0,9499.0,0.0,9499.0,,الجيزة,Cash On Delivery
2006396412,2026-09-24 06:18:46,Sep 24,raneen,raneen,Drinkware,طقم شوب عصير زجاج بلينك ماكس، 3 قطع، 350 مل - شفاف,HO1071302CLR,2.0,200.0,400.0,20.0,380.0,KCH200,الدقهلية,Cash On Delivery
2006396412,2026-09-24 06:18:46,Sep 24,raneen,raneen,Drinkware,طقم شوب زجاج لومينارك، 6 قطع - شفاف,HO1098503CLR,1.0,249.0,249.0,12.45,236.55,KCH200,الدقهلية,Cash On Delivery
2006396412,2026-09-24 06:18:46,Sep 24,raneen,raneen,Drinkware,طقم اكوب شاي باشابتشى، 6 قطع، 210 مللي - شفاف,HO1092646CLR,1.0,200.0,200.0,10.0,190.0,KCH200,الدقهلية,Cash On Delivery
2006396412,2026-09-24 06:18:46,Sep 24,raneen,raneen,Drinkware,طقم فنجان شاي بلانك ماكس، 6 قطع، 135 مل - شفاف,HO1052477CLR,3.0,200.0,600.0,30.0,570.0,KCH200,الدقهلية,Cash On Delivery
2006396412,2026-09-24 06:18:46,Sep 24,raneen,raneen,Drinkware,طقم مج زجاج بلينك ماكس، 6 قطع، 140 مل - شفاف,HO1074529CLR,2.0,200.0,400.0,20.0,380.0,KCH200,الدقهلية,Cash On Delivery
2006396412,2026-09-24 06:18:46,Sep 24,raneen,raneen,Drinkware,طقم فنجان قهوة زجاج بلانك ماكس، 155 مل 6 قطع - شفاف,HO1052508CLR,3.0,200.0,600.0,30.0,570.0,KCH200,الدقهلية,Cash On Delivery
2006396412,2026-09-24 06:18:46,Sep 24,raneen,raneen,Drinkware,طقم مجات زجاج بلينك ماكس، 6 قطع، 230 مل - شفاف,HO1074532CLR,2.0,200.0,400.0,20.0,380.0,KCH200,الدقهلية,Cash On Delivery
2006396412,2026-09-24 06:18:46,Sep 24,raneen,raneen,Drinkware,طقم مج زجاج بلينك ماكس، 6 قطع، 220 مل - شفاف,HO1074537CLR,1.0,200.0,200.0,10.0,190.0,KCH200,الدقهلية,Cash On Delivery
2006396412,2026-09-24 06:18:46,Sep 24,raneen,raneen,Drinkware,طقم مج زجاج بلينك ماكس، 6 قطع، 250 مل - شفاف,HO1136363CLR,1.0,200.0,200.0,10.0,190.0,KCH200,الدقهلية,Cash On Delivery
2006396409,2026-09-24 06:12:40,Sep 24,MP,attallah,Refrigerators &amp; Freezers,ثلاجة نوفروست توشيبا، 338 لتر، GR-RT468WE-DMN49 - رمادي,GRRT468WEDMN-conf-attallah,1.0,19895.0,19895.0,0.0,19895.0,,المنيا,Cash On Delivery
2006396403,2026-09-24 06:11:26,Sep 24,raneen,raneen,Shoe Rack,جزامة خشب شيب بورد، 3 ارفف، 2 دلفة، ارجل بلاستيك، 80×32×97 سم - بيج اوف وايت,HO1122591BNW,1.0,1799.0,1799.0,0.0,1799.0,,الأسكندرية,Cash On Delivery
2006396403,2026-09-24 06:11:26,Sep 24,MP,woodenfurniture,Center Table,ترابيزة وسط مودرن خشب ام دي اف، 45×45×80 سم - بيج وابيض,WOODF266,1.0,1099.0,1099.0,0.0,1099.0,,الأسكندرية,Cash On Delivery
2006396400,2026-09-24 06:09:57,Sep 24,raneen,raneen,Tanks,طقم كولمان بلاستيك ايس تانك، 3 قطع، ايس تانك 16 لتر مع ايس تانك 2.5 لتر مع زجاجة مياة 1000 مل - احمر ابيض,HO1149686MC1,2.0,699.0,1398.0,69.9,1328.1,KCH200,الغربية,Cash On Delivery
2006396400,2026-09-24 06:09:57,Sep 24,raneen,raneen,Cutlery &amp; Flatware Set,طقم ادوات مائدة ستانلس ستيل، 30 قطع، بالاضافة الي ستانلس ستيل - فضي ذهبي,HO1132485SL1,1.0,1199.0,1199.0,59.95,1139.05,KCH200,الغربية,Cash On Delivery
2006396400,2026-09-24 06:09:57,Sep 24,MP,molanafortraining,Serveware,طقم صواني ميلامين فاخر بتصميم زهور - أناقة في كل تقديمة!,RAN-YHUNNRB,1.0,604.0,604.0,30.2,573.8,KCH200,الغربية,Cash On Delivery
2006396400,2026-09-24 06:09:57,Sep 24,raneen,raneen,Serveware,طقم صواني تقديم خشب السلسبيل، قطعتين - بيج ذهبي,HO1141753BS3,1.0,499.0,499.0,24.95,474.05,KCH200,الغربية,Cash On Delivery
2006396400,2026-09-24 06:09:57,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,باسكت قمامة بلاستيك بغطاء تاتش حجازي، 7 لتر- ابيض بيج,HO1147789WIT,1.0,135.0,135.0,6.75,128.25,KCH200,الغربية,Cash On Delivery
2006396391,2026-09-24 06:06:11,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,جردل مسح بلاستيك الوطنية، 2 عين، مساحة فلات بلاستيك بيد ستانلس ستيل، 42×36×26 سم - احمر رمادي,HO1125270RNG,1.0,799.0,799.0,39.95,759.05,KCH200,الغربية,Cash On Delivery
2006396391,2026-09-24 06:06:11,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,باسكت قمامة بلاستيك بغطاء تاتش حجازي، 7 لتر- ابيض بيج,HO1147789WIT,1.0,135.0,135.0,6.75,128.25,KCH200,الغربية,Cash On Delivery
2006396391,2026-09-24 06:06:11,Sep 24,raneen,raneen,Dinnerware,طقم عدلية ستانلس ستيل شيف كوك، 3 قطع - فضي,HO1119875SLV,1.0,100.0,100.0,5.0,95.0,KCH200,الغربية,Cash On Delivery
2006396391,2026-09-24 06:06:11,Sep 24,MP,juzoor,Kitchenware,بلانشة تقطيع خشب زان إليت، 40×23 سم - خشبي,HO1103565BSC-juzoor,1.0,220.0,220.0,11.0,209.0,KCH200,الغربية,Cash On Delivery
2006396391,2026-09-24 06:06:11,Sep 24,raneen,raneen,Knife &amp; Cutters,طقم سكاكين ستانلس ستيل باس، 7 قطع، بالاضافة الي ستاند - فضي,HO1053817SL8,1.0,1099.0,1099.0,54.95,1044.05,KCH200,الغربية,Cash On Delivery
2006396391,2026-09-24 06:06:11,Sep 24,raneen,raneen,Cookware,طقم طاجن فرن مستطيل تيمبو تيفال، قطعتين - احمر داكن,HO1045506DRD,1.0,1499.0,1499.0,74.95,1424.05,KCH200,الغربية,Cash On Delivery
2006396388,2026-09-24 06:01:40,Sep 24,raneen,raneen,Drinkware,طقم فنجان قهوة بورسلين جروب تايجر، 13 قطعه، بالاضافة الي ستاند - بينك ذهبي,HO1143107PK1,1.0,899.0,899.0,43.82,855.18,KCH200,الغربية,Cash On Delivery
2006396388,2026-09-24 06:01:40,Sep 24,MP,molanafortraining,Kitchenware,طقم علب بورسلين محكم الغلق للقهوة والسكر والشاي، طقم 3 قطع متعدد الألوان بتصميم مميز وغطاء خشب لتخزين القهوة والشاي والسكر - غطاء بغزالة بلون ذهبى (650 مل),RAN-P42BQEY,1.0,746.0,746.0,36.37,709.63,KCH200,الغربية,Cash On Delivery
2006396388,2026-09-24 06:01:40,Sep 24,raneen,raneen,Cookware,طقم كسروله المونيوم شيف كوك، 3 قطع، يد ستانلس ستيل - فضي,HO1115369SLV,1.0,200.0,200.0,0.0,200.0,KCH200,الغربية,Cash On Delivery
2006396388,2026-09-24 06:01:40,Sep 24,raneen,raneen,Drinkware,طقم كاسات عصير كايرو جلاسس، 6 قطع، 17 سم - شفاف,HO1095857CLR,1.0,60.0,60.0,2.93,57.07,KCH200,الغربية,Cash On Delivery
2006396388,2026-09-24 06:01:40,Sep 24,raneen,raneen,Bowl,طقم بولة بورسلين مستديرة، 6 قطع، 12 سم - ابيض روز,HO1146476WI1,1.0,200.0,200.0,9.75,190.25,KCH200,الغربية,Cash On Delivery
2006396388,2026-09-24 06:01:40,Sep 24,raneen,raneen,Bowl,طقم بولة شوربة بورسلين لوتس، 4 قطع، بالاضافة الي ستاند - متعدد الالوان,HO1070002MC3,1.0,549.0,549.0,26.76,522.24,KCH200,الغربية,Cash On Delivery
2006396388,2026-09-24 06:01:40,Sep 24,raneen,raneen,Drinkware,طقم زجاج باشابتشي، 42 قطعة - شفاف,HO1142061CLR,1.0,1649.0,1649.0,80.38,1568.62,KCH200,الغربية,Cash On Delivery
2006396382,2026-09-24 05:56:11,Sep 24,raneen,raneen,Cookware,طقم حلل جرانيت نيوكلاين، 11 قطعة - بني,HO1145608BRN,1.0,3999.0,3999.0,199.95,3799.05,KCH200,الأسكندرية,Cash On Delivery
2006396379,2026-09-24 05:53:58,Sep 24,raneen,raneen,Dinnerware,طبق فاكهة زجاج مستدير سيتي جلاس، 29 سم - شفاف,HO1098569CLR,1.0,249.0,249.0,12.44,236.56,KCH200,الغربية,Cash On Delivery
2006396379,2026-09-24 05:53:58,Sep 24,raneen,raneen,Drinkware,طقم مج بورسلين لوتس دريم، 4 قطع، 350 مللي - متعدد الالوان,HO1110779MC4,1.0,200.0,200.0,10.0,190.0,KCH200,الغربية,Cash On Delivery
2006396379,2026-09-24 05:53:58,Sep 24,raneen,raneen,Cleaning Tools &amp; Supplies,طبق غسيل بلاستيك الهلال والنجمة، 35 سم - تركواز ازرق,HO1116868TR1,2.0,65.0,130.0,6.5,123.5,KCH200,الغربية,Cash On Delivery
